,phone,word
1706,s k,"['sk', 'sc']"
1707,s k s,"['xx', 'saacs']"
1708,s l a n,"['slam', 'slan']"
1709,s l a n d̪,"['sland', 'shland']"
1710,s m u t̪,"['smoot', 'xmouth']"
1711,s o,"['so', 'só']"
1712,s o l,"['shall', 'sol']"
1713,s o l i θ i t̪ a,"['solicita', 'solícita']"
1714,s o l o,"['sólo', 'solo']"
1715,s o n o,"['sono', 'sonó']"
1716,s o p o r t̪ o,"['soportó', 'soporto']"
1717,s o ʎ o θ o,"['sollozó', 'sollozo']"
1718,s o β ɾ e s a l t̪ o,"['sobresalto', 'sobresaltó']"
1719,s p,"['sp', 'ssp']"
1720,s p e ɾ o,"['spero', 'speró']"
1721,s t̪,"['st', 'ste']"
1723,s t̪ e ɾ,"['ster', 'sther']"
1724,s t̪ u ð j o,"['studió', 'studio']"
1725,s u p e ɾ,"['super', 'súper']"
1726,s u s,"['xus', 'sus']"
1727,s u s p i ɾ o,"['suspiro', 'suspiró']"
1728,s u ð a,"['suda', 'xuda']"
1729,tʃ a β a l,"['chával', 'chaval']"
1730,tʃ o,"['chao', 'cho']"
1731,t̪ a k,"['tac', 'ttack']"
1732,t̪ a k s,"['tax', 'ttacks']"
1733,t̪ a n,"['than', 'tan']"
1734,t̪ a p,"['tapp', 'tap']"
1735,t̪ a ɾ,"['tar', 'ttar']"
1736,t̪ a ʎ a,"['talla', 'atalla']"
1737,t̪ a β j a n o,"['ttaviano', 'ctaviano']"
1738,t̪ e l e β i s j o n,"['televisión', 'television']"
1739,t̪ e r m i n a ɾ a,"['terminara', 'terminará']"
1740,t̪ e r m i n o,"['término', 'termino', 'terminó']"
1741,t̪ e r t̪ o n,"['therton', 'hatterton']"
1742,t̪ e x a n o,"['texano', 'tejano']"
1743,t̪ i n s o n,"['tinson', 'attinson']"
1744,t̪ i s,"['this', 'tis']"
1745,t̪ i t̪ u l o,"['tituló', 'título']"
1746,t̪ i ŋ,"['ting', 'cting']"
1747,t̪ i ɾ o,"['tiró', 'tiro']"
1748,t̪ o c e s,"['tokes', 'toques']"
1749,t̪ o c e ɾ,"['toker', 'tocker']"
1750,t̪ o k a ɾ a,"['tocara', 'tocará']"
1751,t̪ o k o,"['tocó', 'toco']"
1752,t̪ o m e,"['tomé', 'tome']"
1753,t̪ o m o,"['tomó', 'tomo']"
1754,t̪ o r n o,"['tornó', 'torno']"
1755,t̪ o s,"['ctos', 'tos']"
1756,t̪ o ɾ e,"['tore', 'ttore']"
1757,t̪ s,"['cts', 'atts', 'ts']"
1758,t̪ s i,"['zzy', 'zzie']"
1759,t̪ u,"['tú', 'tu']"
1760,t̪ u ɾ,"['tour', 'atour']"
1761,t̪ u β o,"['tuvo', 'tubo']"
1762,t̪ ɾ a i l e ɾ,"['trailer', 'tráiler']"
1763,t̪ ɾ a n s i t̪ o,"['tránsito', 'transitó']"
1764,t̪ ɾ a s,"['trás', 'tras']"
1765,t̪ ɾ a s l a ð o,"['trasladó', 'traslado']"
1766,t̪ ɾ a t̪ a ɾ a,"['tratara', 'tratará']"
1767,t̪ ɾ a t̪ o,"['trató', 'trato']"
1768,t̪ ɾ a β a x o,"['trabajo', 'trabajó']"
1769,t̪ ɾ a β i n s c i,"['travinski', 'travinsky']"
1770,t̪ ɾ a θ o,"['trazó', 'trazo']"
1771,t̪ ɾ i,"['try', 'tree', 'tri']"
1772,t̪ ɾ j u n f o,"['triunfó', 'triunfo']"
1773,u a u t̪,"['ookout', 'uut']"
1774,u a ʝ e ɾ o,"['uiero', 'uggiero']"
1775,u c e,"['uque', 'ooke', 'uke']"
1776,u c e ɾ,"['uaker', 'ucker', 'ooker']"
1777,u f a l o,"['uffalo', 'úfalo']"
1778,u f i,"['ufí', 'uffy']"
1779,u i,"['udgy', 'uy', 'uí']"
1780,u i ð o,"['uidó', 'uido']"
1781,u k a,"['uca', 'ukka']"
1782,u k a s,"['ucas', 'ukas']"
1783,u k s,"['ooks', 'ux']"
1784,u l e s,"['awless', 'ules']"
1785,u l i,"['uli', 'ulie']"
1786,u l j a n,"['ulian', 'ulián']"
1787,u l t̪ i m a,"['ultima', 'última']"
1788,u l t̪ i m o,"['último', 'ultimo']"
1789,u m,"['um', 'úm']"
1790,u m a n,"['uman', 'human']"
1791,u m a n a,"['humana', 'umaná', 'umana']"
1792,u m a n a s,"['umanas', 'humanas']"
1793,u m a n i s t̪ a,"['humanista', 'umanista']"
1794,u m a n i ð a ð,"['umanidad', 'humanidad']"
1795,u m a n i ð a ð e s,"['umanidades', 'humanidades']"
1796,u m a n o,"['humano', 'umano']"
1797,u m a n o s,"['umanos', 'humanos']"
1798,u m e ð o,"['húmedo', 'úmedo']"
1799,u m e ɾ o,"['úmero', 'húmero']"
1800,u m o,"['umo', 'humo']"
1801,u m o ɾ,"['umor', 'humor']"
1802,u m u s,"['humus', 'hummus']"
1803,u n a,"['una', 'unha']"
1804,u n a n,"['unnan', 'unan']"
1805,u n d̪ e ɾ,"['hunder', 'under']"
1806,u n d̪ o,"['undó', 'undo']"
1807,u n e,"['unne', 'une']"
1808,u n i,"['unny', 'unhee']"
1809,u n i k a,"['única', 'unica']"
1810,u n i tʃ,"['unich', 'únich']"
1811,u n o s,"['unos', 'hunos']"
1812,u p a k,"['upac', 'úpac']"
1813,u p e ɾ,"['uper', 'úper']"
1814,u r i,"['urry', 'urphy', 'ury']"
1815,u r k a,"['urka', 'urca']"
1816,u r l e i,"['urleigh', 'urley']"
1817,u r m a n,"['ourman', 'hurman']"
1818,u r n e,"['urne', 'ourne']"
1819,u r n e i,"['urney', 'ourney']"
1820,u r s,"['urrs', 'urs']"
1821,u r s o,"['urso', 'ursó']"
1822,u r s t̪,"['urste', 'urst']"
1823,u r t̪,"['urt', 'ourt', 'urratt']"
1824,u r t̪ i s,"['urtis', 'urtiss']"
1825,u r ç e s,"['ourges', 'urgess']"
1826,u s,"['us', 'ues']"
1827,u s a n,"['usan', 'ushan']"
1828,u s e ʎ,"['usell', 'ussell']"
1829,u s i,"['ousy', 'ushy']"
1830,u s i k,"['usic', 'usik']"
1831,u s j a,"['uchsia', 'usia']"
1832,u s k o,"['usco', 'uscó']"
1833,u s t̪ o,"['usto', 'ousteau']"
1834,u s t̪ ɾ o u ŋ ɡ a ɾ o,"['ustroúngaro', 'ustrohúngaro']"
1835,u tʃ,"['ouch', 'uch']"
1836,u tʃ e,"['ouche', 'uche']"
1837,u tʃ o,"['ucho', 'uchó']"
1838,u t̪ a,"['utta', 'uta']"
1839,u t̪ a n,"['hutan', 'után']"
1840,u t̪ e,"['ute', 'outhhe']"
1841,u t̪ e m b e r ɣ,"['utenberg', 'uttenberg']"
1842,u t̪ e ɾ o,"['utero', 'útero']"
1843,u t̪ i l,"['útil', 'util']"
1844,u t̪ o n,"['utton', 'uton']"
1845,u t̪ o ɾ,"['utor', 'uthor']"
1846,u t̪ u ɾ e,"['uture', 'outure']"
1847,u u ð,"['uud', 'uut']"
1848,u x a n,"['ujan', 'uján']"
1849,u ç i k a,"['ugica', 'ujica']"
1850,u ð a,"['xuda', 'uda', 'uddha']"
1851,u ð s i ð e,"['oodside', 'utside']"
1852,u ð s o n,"['oodson', 'udson']"
1853,u ð w i n,"['oodwyn', 'oodwin']"
1854,u ð β o l,"['utbol', 'útbol']"
1855,u ŋ k,"['unk', 'unch']"
1856,u ŋ ɡ,"['ung', 'oung', 'hung']"
1857,u ɣ c i,"['ucky', 'hucky']"
1858,u ɣ o,"['ugó', 'ugo', 'hugo']"
1859,u ɣ s,"['ugs', 'hugs']"
1860,u ɲ e θ,"['uñez', 'úñez']"
1861,u ɲ i,"['ounty', 'uñi']"
1862,u ɲ i ɣ a,"['úñiga', 'uñiga']"
1863,u ɲ j o,"['unio', 'unió']"
1864,u ɲ ç e,"['unge', 'ounge']"
1865,u ɲ ç e ɾ,"['ounger', 'unger']"
1866,u ɾ,"['our', 'ur']"
1867,u ɾ a k a n,"['huracán', 'uracán']"
1868,u ɾ a n,"['uran', 'urán']"
1869,u ɾ e m b e r ɣ,"['úremberg', 'uremberg']"
1870,u ɾ i,"['huri', 'uri']"
1871,u ɾ i k o,"['uricó', 'úrico']"
1872,u ɾ i n,"['urín', 'urin']"
1873,u ɾ i tʃ,"['úrich', 'urich']"
1874,u ɾ j a,"['úria', 'uria']"
1875,u ɾ o,"['uró', 'uro']"
1876,u ɾ u,"['uru', 'urú']"
1877,u ʝ e s,"['ugues', 'ughes']"
1878,u ʝ i,"['udgy', 'ugi', 'uyi']"
1879,u ʝ o,"['uyó', 'uyo', 'huyó']"
1880,u β,"['uw', 'ub', 'up']"
1881,u β a,"['ubba', 'uba', 'uva']"
1882,u β a i,"['ubai', 'ubái']"
1883,u β a n,"['uban', 'ubán']"
1884,u β e r ɲ j a,"['ubernia', 'uvernia']"
1885,u β i,"['ubí', 'uby', 'ugby']"
1886,u β i n,"['hauvin', 'ubin']"
1887,u β j e ɾ o n,"['uvieron', 'ubieron']"
1888,u β l e,"['ubble', 'ouble', 'uble']"
1889,u β l i k a,"['ública', 'ublica']"
1890,u β l i k o,"['ublico', 'ublicó', 'úblico']"
1891,u β o,"['uvo', 'hubo', 'ubo']"
1892,u β s,"['ubs', 'oubs']"
1893,u θ a,"['uza', 'otha']"
1894,u θ j o,"['uzio', 'ucio']"
1895,w,"['ü', 'ogg']"
1896,w a,"['hua', 'ua', 'wa']"
1897,w a c i n,"['oaquín', 'oaquin']"
1898,w a l,"['uál', 'ual', 'oal']"
1899,w a l d̪,"['wald', 'oald']"
1900,w a n d̪ o,"['uándo', 'uando']"
1901,w a n t̪ o,"['uanto', 'uánto']"
1902,w a n t̪ o s,"['uántos', 'uantos']"
1903,w a o,"['oao', 'wao']"
1904,w a r ð j a,"['auardia', 'uardia']"
1905,w a r ð j a n,"['uardián', 'uardian']"
1906,w a r ɣ,"['oark', 'wark']"
1907,w a s,"['was', 'uas']"
1908,w a s t̪ e k a,"['uasteca', 'huasteca']"
1909,w e,"['ué', 'we', 'ue']"
1910,w e l a,"['huela', 'uela']"
1911,w e l e,"['huele', 'uele']"
1912,w e n,"['uen', 'wen']"
1913,w e r t̪ a,"['huerta', 'uerta']"
1914,w e r t̪ a s,"['uertas', 'huertas']"
1915,w e r t̪ o,"['huerto', 'uerto']"
1916,w e r t̪ o s,"['huertos', 'uertos']"
1917,w e s,"['ues', 'ewes']"
1918,w e s o,"['hueso', 'ueso']"
1919,w e s o s,"['huesos', 'uesos']"
1921,w e ʎ a,"['uella', 'huella']"
1922,w e β a s,"['huevas', 'uevas']"
1923,w e β o,"['huevo', 'uevo']"
1924,w e β o s,"['uevos', 'huevos']"
1925,w i m,"['wim', 'uim']"
1926,w i n,"['uin', 'uinn', 'win']"
1927,w i n e a i s a u,"['uineaisáu', 'uineaissau']"
1928,w i s,"['uís', 'uis']"
1929,w i s a,"['uísa', 'uisa']"
1930,w i tʃ,"['witch', 'widget']"
1931,w i t̪ e,"['uite', 'white']"
1932,w i ð a,"['huida', 'uida']"
1934,w i ɣ,"['whig', 'uig']"
1935,w i θ a,"['uiza', 'uizá']"
1936,w o,"['oao', 'wo', 'uo']"
1938,x a k a s,"['hacas', 'jacas']"
1939,x a u s,"['arehouse', 'house', 'hous']"
1940,x a ŋ k,"['ncash', 'hank']"
1941,x o,"['hjo', 'jo']"
1942,x o c e i,"['jockey', 'hockey']"
1943,x o k,"['hoc', 'hock']"
1944,x o t̪ a,"['j', 'hota']"
1946,x t̪ o,"['chteau', 'hteau']"
1947,x u n t̪ o,"['juntó', 'junto']"
1948,x u ɣ o,"['jugo', 'jugó']"
1949,x u ɲ j o ɾ,"['junior', 'júnior', 'jr']"
1950,x u ɾ o,"['juro', 'juró']"
1951,ç e,"['axe', 'je']"
1952,ç e k a,"['heka', 'heca']"
1953,ç e n,"['xygen', 'gen', 'hen']"
1954,ç e n e ɾ o,"['genero', 'género', 'generó']"
1955,ç e s w i t̪ a s,"['jesuítas', 'jesuitas']"
1956,ç i,"['gi', 'hy']"
1957,ç i t̪,"['xit', 'hit']"
1958,ç i ɾ o,"['giró', 'giro']"
1959,ð i,"['addy', 'ddy']"
1961,ŋ k,"['ncash', 'nc', 'ngke']"
1962,ŋ ɡ ɾ e s o,"['ngreso', 'ngresó']"
1963,ɟʝ a,"['ia', 'ya']"
1964,ɟʝ a c i,"['acky', 'acqui']"
1965,ɟʝ a k,"['yak', 'jack', 'iak']"
1966,ɟʝ a l,"['ial', 'iale']"
1967,ɟʝ a n,"['yan', 'iam', 'ian']"
1968,ɟʝ a n a,"['iana', 'ianna']"
1969,ɟʝ a s,"['jazz', 'azz', 'ias']"
1970,ɟʝ a t̪,"['iat', 'yat', 'yatt']"
1971,ɟʝ a ð,"['yat', 'iad']"
1972,ɟʝ e,"['hie', 'ye']"
1973,ɟʝ e l,"['yell', 'iel', 'hiel']"
1974,ɟʝ e l o,"['ielo', 'hielo']"
1975,ɟʝ e l o s,"['hielos', 'ielos']"
1976,ɟʝ e r a,"['ierra', 'yerra']"
1977,ɟʝ e r o,"['hierro', 'ierro']"
1978,ɟʝ e r β a,"['ierba', 'yerba', 'hierba']"
1979,ɟʝ i,"['ychy', 'yuí', 'yi']"
1980,ɟʝ i n s,"['eans', 'ceans']"
1981,ɟʝ k,"['yck', 'yke']"
1982,ɟʝ o,"['yto', 'hio', 'yo']"
1983,ɟʝ o k o,"['yoko', 'ioko']"
1984,ɟʝ o l a,"['iola', 'yola']"
1986,ɟʝ o n,"['yon', 'ion']"
1987,ɟʝ o t̪ a,"['iota', 'yota']"
1988,ɟʝ o β a n i,"['iovani', 'iovanni']"
1989,ɟʝ u ð a,"['yuda', 'iuda']"
1990,ɟʝ u ð a s,"['yudas', 'iudas']"
1991,ɟʝ u ð o,"['yudó', 'yudo']"
1992,ɡ,"['gt', 'g']"
1993,ɡ a m a,"['gama', 'gamma']"
1994,ɡ a n o,"['gano', 'ganó']"
1995,ɡ a s t̪ o,"['gastó', 'gasto']"
1996,ɡ a t̪ a,"['gatha', 'gata']"
1997,ɡ j o n,"['guion', 'guión']"
1998,ɡ u s t̪ i n,"['gustín', 'gustin']"
1999,ɡ u s t̪ o,"['gusto', 'gustó']"
2000,ɡ w a r ð o,"['guardó', 'guardo']"
2001,ɡ ɾ a β a,"['grava', 'graba']"
2002,ɡ ɾ i t̪ o,"['gritó', 'grito']"
2003,ɡ ɾ u p o,"['grupo', 'grupó']"
2004,ɲ j o n,"['nion', 'nión']"
2005,ɾ,"['hard', 'ahr', 'har']"
2007,ɾ i,"['hree', 'ahri']"
2008,ɾ i s t̪ o f e ɾ,"['hristofer', 'hristopher']"
2010,ɾ k o ɾ e,"['ardcore', 'hardcore']"
2011,ʃ,"['alsh', 'sh', 'x']"
2012,ʃ i f,"['chiff', 'shift']"
2013,ʎ,"['llt', 'll']"
2014,ʎ a,"['lla', 'llá', 'llah']"
2015,ʎ a m a n,"['llman', 'llaman']"
2016,ʎ a m e,"['llamé', 'llame']"
2017,ʎ a m o,"['llamó', 'llamo']"
2018,ʎ e,"['atlle', 'lle']"
2019,ʎ e n o,"['llenó', 'lleno']"
2020,ʎ e ɣ a ɾ a,"['llegara', 'llegará']"
2021,ʎ e ɣ a ɾ a n,"['llegarán', 'llegaran']"
2022,ʎ e ɣ o,"['llegó', 'llego']"
2023,ʎ e β a ɾ a,"['llevará', 'llevara']"
2024,ʎ e β o,"['llevo', 'llevó']"
2025,ʎ i,"['llí', 'llie']"
2026,ʎ i o t̪,"['lliot', 'lliott']"
2027,ʎ o,"['atlló', 'llo']"
2028,β a,"['bba', 'lba', 'va']"
2029,β i,"['vy', 'bby']"
2030,β s a l a,"['psala', 'ppsala']"
2031,θ,"['z', 'azz', 'atch']"
2032,θ e,"['ce', 'c']"
2033,θ e l e β ɾ a ɾ a n,"['celebrarán', 'celebraran']"
2034,θ e n t̪ ɾ o,"['centro', 'centró']"
2035,θ e r k o,"['cercó', 'cerco']"
2036,θ e r o,"['cerro', 'cerró']"
2038,θ i,"['zzie', 'zi']"
2039,θ i r k u l o,"['circuló', 'círculo']"
2040,θ i ŋ k,"['zinc', 'cinc']"
