,phone,word
2091,ɛ ɐ cʰ ɛ n b aː ɐ,"['erkennbar', 'rkennbar']"
2092,ɛ ɐ cʰ ɛ n n̩,"['erkennen', 'rkennen']"
2093,ɛ ɐ cʰ ɛ n ʃ v ɪ k,"['errkenschwick', 'rkenschwick']"
2094,ɛ ɐ d n̩ s,"['rdens', 'erdens']"
2095,ɛ ɐ f aː ɐ n ə,"['erfahrene', 'rfahrene']"
2097,ɛ ɐ f ɔ ʁ d ɐ l ɪ ç ə,"['rforderliche', 'erforderliche']"
2099,ɛ ɐ h a ʁ t,"['erhard', 'erhart', 'erhardt']"
2100,ɛ ɐ k,"['erk', 'erg']"
2101,ɛ ɐ k l eː ʁ b aː ʁ,"['erklärbar', 'rklärbar']"
2102,ɛ ɐ k l eː ʁ n̩,"['rklären', 'erklären']"
2103,ɛ ɐ k s,"['ergs', 'erx', 'erxes']"
2104,ɛ ɐ k ʁ a ŋ k tʰ n̩,"['erkrankten', 'rkrankten']"
2105,ɛ ɐ l a s,"['erlas', 'erlass']"
2106,ɛ ɐ l a ŋ n̩,"['erlangen', 'rlangen']"
2107,ɛ ɐ l aj ç tʰ ɐ t,"['rleichtert', 'erleichtert']"
2108,ɛ ɐ l aw f,"['erlauf', 'rlauf', 'eerlauf']"
2109,ɛ ɐ l aw p t,"['rlaubt', 'erlaubt']"
2110,ɛ ɐ l aw p tʰ n̩,"['rlaubten', 'erlaubten']"
2111,ɛ ɐ l eː b n̩,"['erleben', 'erlebten']"
2112,ɛ ɐ l eː p tʰ n̩,"['erlebten', 'rlebten']"
2113,ɛ ɐ l øː z n̩,"['rlösen', 'erlösen']"
2114,ɛ ɐ m øː k l ɪ ç t,"['rmöglicht', 'ermöglicht']"
2115,ɛ ɐ m ɔ ʁ d eː tʰ n̩,"['rmordeten', 'ermordeten']"
2117,ɛ ɐ m ɪ t l ɐ,"['rmittler', 'ermittler']"
2118,ɛ ɐ m ɪ t l ʊ ŋ,"['ermittlung', 'rmittlung']"
2119,ɛ ɐ m ɪ t l ʊ ŋ n̩,"['ermittlungen', 'rmittlungen']"
2120,ɛ ɐ m ɪ tʰ l̩ n,"['ermitteln', 'rmitteln']"
2122,ɛ ɐ n a n t,"['ernannt', 'ernand']"
2123,ɛ ɐ n a t,"['ernat', 'ernand']"
2124,ɛ ɐ p ʁ ɛ s ʊ ŋ,"['erpressung', 'rpressung']"
2125,ɛ ɐ t,"['erth', 'ert', 'eert']"
2126,ɛ ɐ t ʁ aː k,"['rtrag', 'ertrag']"
2127,ɛ ɐ t ʁ eː ɡ ə,"['erträge', 'rträge']"
2128,ɛ ɐ ts aj t,"['erzeiht', 'erzeit']"
2129,ɛ ɐ ts b ɛ ʁ k,"['rzberg', 'erzberg']"
2130,ɛ ɐ ts ɔʏ ɡ n̩,"['erzeugen', 'rzeugen']"
2131,ɛ ɐ tʰ a,"['erta', 'ertha']"
2132,ɛ ɐ tʰ aj l ʊ ŋ,"['rteilung', 'erteilung']"
2133,ɛ ɐ tʰ ə,"['erthe', 'erte']"
2134,ɛ ɐ v a k s ə n n̩,"['erwachsenen', 'rwachsenen']"
2135,ɛ ɐ v a k s ə n ə,"['erwachsene', 'rwachsene']"
2136,ɛ ɐ v a ʁ tʰ ʊ ŋ s ɡ ə m ɛ s,"['rwartungsgemäß', 'erwartungsgemäß']"
2137,ɛ ɐ v eː n t,"['rwähnt', 'erwähnt']"
2138,ɛ ɐ v eː n ə n s v eː ɐ t,"['rwähnenswert', 'erwähnenswert']"
2139,ɛ ɐ v ʏ n ʃ t ə,"['rwünschte', 'erwünschte']"
2140,ɛ ɐ z a ts,"['ersatz', 'rsatz']"
2141,ɛ ɐ z eː n tʰ ə,"['ersehnte', 'rsehnte']"
2142,ɛ ɐ z n̩,"['ersen', 'eersen']"
2143,ɛ ɐ z uː x n̩,"['ersuchen', 'rsuchen']"
2144,ɛ ɐ ɟ ɛ n ts t,"['ergänzt', 'rgänzt']"
2145,ɛ ɐ ɡ ɐ,"['ärgere', 'erger', 'rger']"
2146,ɛ ɐ ɡ ə,"['erge', 'ärge']"
2147,ɛ ɐ ʃ aj n n̩,"['rscheinen', 'erscheinen']"
2148,ɛ ɐ ʃ l iː s n̩,"['erschliessen', 'erschließen']"
2149,ɛ ɐ ʃ t aw n l ɪ ç ɐ v aj z ə,"['erstaunlicherweise', 'rstaunlicherweise']"
2150,ɛ ɐ ʃ t aw n l ɪ ç ə s,"['rstaunliches', 'erstaunliches']"
2151,ɛ ɔ l ɔ ɟ iː,"['heologie', 'eologie']"
2152,ɛ ɔ l ɔ ɟ ɪ ʃ,"['heologisch', 'eologisch']"
2153,ɛ ɔ n,"['edeon', 'eeon', 'eon']"
2154,ɛ ɔ ɡ ʁ a f iː,"['eographie', 'eografie']"
2155,ɛ ɔ ɡ ʁ aː f ɪ ʃ,"['eografisch', 'eographisch']"
2156,ɛ ɔ ʁ ɟ ɪ,"['eorgi', 'eorgy']"
2157,ɛ ɟ iː,"['egi', 'egie', 'eggie']"
2158,ɛ ɟ ɪ,"['eggy', 'egi']"
2159,ɛ ɟ ɪ s,"['eggis', 'eggys', 'egis']"
2160,ɛ ɟ ɪ ɔ,"['eggio', 'egio']"
2161,ɛ ɡ ɐ,"['ega', 'eger']"
2162,ɛ ɡ ə,"['eggae', 'ege']"
2163,ɛ ɡ ʁ a s,"['egras', 'eegras']"
2164,ɛ ɪ m aː n,"['eyman', 'ayman']"
2165,ɛ ɪ m oː n t,"['eymond', 'aymond']"
2166,ɛ ɪ t,"['aid', 'eate']"
2167,ɛ ɪ z ɐ,"['ayser', 'eyser']"
2169,ɛ ɲ ç n̩,"['enchen', 'ännchen', 'ännchens']"
2170,ɛ ɲ ɪ,"['engi', 'enley', 'ängi']"
2171,ɛ ʁ aj n,"['erein', 'errain']"
2172,ɛ ʁ aj ç n̩,"['ereichen', 'erreichen']"
2173,ɛ ʁ aj ʁ a,"['ereira', 'erreira']"
2174,ɛ ʁ aː n ɔ,"['erano', 'errano']"
2175,ɛ ʁ b iː n,"['erbien', 'rbin']"
2176,ɛ ʁ b n̩,"['erben', 'rben', 'ärben']"
2177,ɛ ʁ b ɐ,"['erber', 'ärber']"
2178,ɛ ʁ b ɔ s t,"['erbost', 'rbost']"
2179,ɛ ʁ b ʊ ŋ,"['erbung', 'ärbung']"
2181,ɛ ʁ cʰ ɪ n,"['erkin', 'rkin']"
2182,ɛ ʁ f,"['erve', 'erv', 'erf']"
2183,ɛ ʁ h ɛ l t l ɪ ç,"['erhältlich', 'rhältlich']"
2184,ɛ ʁ k,"['erk', 'erck', 'erg']"
2185,ɛ ʁ k m aj s t ɐ,"['ergmeister', 'erkmeister']"
2186,ɛ ʁ k ʃ t a t,"['erkstad', 'erkstatt']"
2187,ɛ ʁ k ʃ t ɔ f,"['erkstoffe', 'erkstoff']"
2188,ɛ ʁ kʰ aː n,"['rkan', 'erkan']"
2189,ɛ ʁ kʰ ɐ,"['erker', 'rker']"
2190,ɛ ʁ l a x,"['erlach', 'erlag']"
2191,ɛ ʁ l ɪ,"['ertli', 'erli']"
2192,ɛ ʁ m,"['ärm', 'rm', 'erm']"
2193,ɛ ʁ m a,"['erma', 'rma']"
2194,ɛ ʁ m n̩,"['rmen', 'ermen']"
2195,ɛ ʁ m s t n̩,"['rmsten', 'ärmsten']"
2196,ɛ ʁ m ə,"['erme', 'rme', 'ärme']"
2197,ɛ ʁ n,"['ern', 'errn', 'ernn']"
2198,ɛ ʁ n h aj m,"['ernheim', 'rnheim']"
2199,ɛ ʁ n n̩,"['ernen', 'rnen']"
2200,ɛ ʁ n s t,"['ernst', 'rnst']"
2201,ɛ ʁ n t,"['rndt', 'erndt']"
2202,ɛ ʁ n tʰ n̩,"['ärnten', 'rnten']"
2203,ɛ ʁ n ɐ,"['erner', 'rner']"
2204,ɛ ʁ n ɔ l t,"['rnold', 'ernold']"
2205,ɛ ʁ n ɔʏ t,"['rneut', 'erneut']"
2206,ɛ ʁ n ə,"['rne', 'erne']"
2207,ɛ ʁ n ʃ t a t,"['rnstadt', 'ernstadt']"
2208,ɛ ʁ n̩,"['erren', 'errn']"
2209,ɛ ʁ oː n,"['eron', 'erron']"
2210,ɛ ʁ oː n ɪ kʰ a,"['eronica', 'eronika']"
2211,ɛ ʁ p,"['erb', 'rb']"
2212,ɛ ʁ s,"['erth', 'eers', 'rs']"
2213,ɛ ʁ s t ɐ,"['rster', 'rstere']"
2214,ɛ ʁ t,"['erth', 'ert', 'rt']"
2215,ɛ ʁ t l a n t,"['rdlant', 'eartland']"
2216,ɛ ʁ t s,"['rts', 'earts', 'erts']"
2217,ɛ ʁ ts eː l n̩,"['rzählen', 'erzählen']"
2218,ɛ ʁ ts n̩,"['ertzen', 'erzen']"
2220,ɛ ʁ tʰ iː,"['ertie', 'rtie']"
2221,ɛ ʁ tʰ l̩,"['ertel', 'ärtel']"
2222,ɛ ʁ tʰ n̩,"['erten', 'ärten', 'rten']"
2223,ɛ ʁ tʰ uː ɐ,"['rthur', 'rtur']"
2224,ɛ ʁ tʰ ɔ l t,"['ertold', 'erthold']"
2225,ɛ ʁ tʰ ɔ ɡ ʁ a f iː,"['rthographie', 'rthografie']"
2226,ɛ ʁ tʰ ə s,"['rtes', 'ertes']"
2227,ɛ ʁ tʰ ʊ ŋ,"['rtung', 'ertung']"
2228,ɛ ʁ uː f,"['eruf', 'erruf']"
2229,ɛ ʁ v ə,"['erve', 'erreweghe']"
2230,ɛ ʁ v ɛ ʁ m n̩,"['rwärmen', 'erwärmen']"
2232,ɛ ʁ ç,"['rch', 'erch']"
2233,ɛ ʁ ç n̩,"['erchen', 'ärchen']"
2234,ɛ ʁ ç ə,"['rche', 'ärche']"
2235,ɛ ʁ ɔ,"['ero', 'eroe', 'erro']"
2236,ɛ ʁ ɔ n,"['eron', 'rcachon', 'eroen']"
2238,ɛ ʁ ə,"['erre', 'rre']"
2239,ɛ ʁ ɛ m iː a,"['eremia', 'eremiah']"
2240,ɛ ʁ ɛ ts,"['erez', 'eretz']"
2241,ɛ ʁ ɛ ç n ʊ ŋ,"['errechnung', 'erechnung']"
2242,ɛ ʁ ɡ l̩,"['ergel', 'rgel']"
2243,ɛ ʁ ɡ n̩,"['ergen', 'rgen']"
2244,ɛ ʁ ɡ ɐ,"['erger', 'rger']"
2245,ɛ ʁ ɡ ə,"['erge', 'rge', 'ärge']"
2246,ɛ ʁ ɪ n,"['erin', 'äherin']"
2247,ɛ ʁ ɪ t,"['errit', 'erit']"
2248,ɛ ʁ ɪ ç tʰ n̩,"['erichten', 'rrichten', 'errichten']"
2249,ɛ ʁ ɪ ç tʰ ə t,"['errichtet', 'erichtet']"
2250,ɛ ʁ ɪ ç tʰ ʊ ŋ,"['errichtung', 'rrichtung']"
2251,ɛ ʁ ɪ ŋ,"['ering', 'äring', 'erring']"
2252,ɛ ʁ ɪ ŋ n̩,"['erringen', 'eringen']"
2253,ɛ ʁ ʃ v eː ʁ n̩,"['erschweren', 'rschweren']"
2254,ɛ ʁ ʃ v eː ʁ ə n t,"['erschwerend', 'rschwerend']"
2255,ɛ ʁ ʃ ɐ,"['hangerrscher', 'errscher']"
2256,ɛ ʁ ʊ ŋ n̩,"['äherungen', 'errungen']"
2257,ɛ ʃ iː l,"['ecil', 'echiel']"
2258,ɛ ʃ m,"['ejm', 'ashem']"
2259,ɛ ʃ ɐ,"['escher', 'äscher']"
2260,ɟ eː,"['g', 'geh']"
2261,ɟ eː b ə,"['gäbe', 'gebe']"
2262,ɟ eː n,"['gehn', 'gen']"
2263,ɟ eː t,"['geht', 'gd', 'gt']"
2264,ɟ eː tʰ eː,"['gthe', 'gt']"
2265,ɟ ɛ l,"['gell', 'gel']"
2266,ɟ ɛ ɔ ɡ ʁ aː f ɪ ʃ,"['geografisch', 'geographisch']"
2267,ɟ ɛ ɔ ɡ ʁ aː f ɪ ʃ n̩,"['geographischen', 'geografischen']"
2268,ɟ ɛ ɔ ɡ ʁ aː f ɪ ʃ ɐ,"['geografischer', 'geographischer']"
2269,ɟ ɛ ɔ ɡ ʁ aː f ɪ ʃ ə,"['geographische', 'geografische']"
2270,ɟ ɪ,"['gi', 'ggy']"
2271,ɟ ɪ s,"['eggis', 'gis']"
2272,ɡ a tʰ a,"['gatha', 'gata']"
2273,ɡ l aj ç,"['gleich', 'ngleich']"
2274,ɡ m oː n t,"['gmont', 'gmond']"
2275,ɡ n a ts,"['gnaz', 'gnatz']"
2276,ɡ ɐ,"['ger', 'gger']"
2277,ɡ ə b ʊ n d n̩,"['gebundene', 'gebunden']"
2278,ɡ ə h a k t,"['gehakt', 'gehackt']"
2279,ɡ ə l aː d n̩,"['geladene', 'geladen']"
2280,ɡ ə l eː ɐ t,"['gelehrt', 'geleert']"
2281,ɡ ə m aj n,"['gemein', 'gemeinen']"
2282,ɡ ə n aw ɐ,"['genauere', 'genauer']"
2283,ɡ ə n iː s t,"['geniest', 'genießt']"
2284,ɡ ə v ɔ n n̩,"['gewonnene', 'gewonnen']"
2285,ɡ ə ʃ t oː s n̩,"['gestoßene', 'gestoßen']"
2286,ɡ ə ʃ t ɛ l t,"['ngestellt', 'gestellt']"
2287,ɡ ʁ aː f ɪ ʃ,"['grafisch', 'graphisch']"
2288,ɡ ʁ aː f ɪ ʃ ə,"['graphische', 'grafische']"
2289,ɡ ʁ oː s,"['gross', 'groß']"
2290,ɡ ʁ oː s n̩,"['grossen', 'großen']"
2291,ɡ ʁ oː s ɐ,"['großer', 'grosser']"
2292,ɡ ʁ oː s ə,"['große', 'grosse']"
2293,ɡ ʁ oː s ə s,"['grosses', 'großes']"
2294,ɡ ʁ øː s t n̩,"['grössten', 'größten']"
2295,ɡ ʁ øː s t ə,"['größte', 'grösste']"
2296,ɡ ʁ øː s t ə n tʰ aj l s,"['größtenteils', 'grösstenteils']"
2297,ɡ ʁ øː s ə ʁ n̩,"['größeren', 'grösseren']"
2298,ɡ ʁ øː s ə ʁ ɐ,"['größerer', 'grösserer']"
2299,ɡ ʁ øː s ə ʁ ə,"['grössere', 'größere']"
2300,ɡ ʁ øː s ə ʁ ə s,"['grösseres', 'größeres']"
2301,ɡ ʁ ɔ,"['gro', 'ggro']"
2302,ɡ ʁ ʏ n d ə t,"['gründet', 'egründet']"
2303,ɪ b eː ʁ,"['iber', 'iberec']"
2304,ɪ b j ɔ tʰ ɛ kʰ a,"['iblioteca', 'ibliotheca']"
2306,ɪ b l̩,"['ibel', 'ible']"
2307,ɪ d a,"['ida', 'idda']"
2308,ɪ d l̩ ɪ,"['idley', 'iddeley']"
2309,ɪ d ɐ,"['ider', 'idder']"
2310,ɪ d ɔ,"['iddo', 'ido']"
2311,ɪ f,"['if', 'iff']"
2312,ɪ f l̩,"['iffel', 'ifel']"
2313,ɪ f t,"['ift', 'ifth']"
2314,ɪ k s l̩,"['ichsel', 'ixel']"
2315,ɪ k tʰ oː ɐ,"['iktor', 'ictor']"
2316,ɪ k tʰ oː ʁ ɪ a,"['iktoria', 'ictoria']"
2317,ɪ kʰ a,"['icah', 'ica', 'ika']"
2318,ɪ kʰ a ʁ d ɔ,"['icardo', 'iccardo']"
2319,ɪ kʰ oː,"['iko', 'icoh']"
2320,ɪ kʰ ɔ,"['iko', 'ico']"
2321,ɪ kʰ ɔ l a s,"['ikolas', 'icolas']"
2323,ɪ kʰ ɔ l eː,"['icolet', 'icolais']"
2324,ɪ l,"['il', 'iehl', 'ill']"
2325,ɪ l a n t,"['iland', 'ighland']"
2326,ɪ l f ʁ iː t,"['ilfried', 'ilfrid']"
2327,ɪ l h ɛ l m ɪ,"['ilhelmy', 'ilhelmi']"
2328,ɪ l j a n,"['ilian', 'illian']"
2329,ɪ l kʰ n̩ s,"['ilkens', 'ilckens']"
2330,ɪ l kʰ ə,"['ilcke', 'ilke']"
2331,ɪ l m a n s,"['ilmanns', 'illmanns']"
2332,ɪ l m aː n,"['illman', 'ilman']"
2333,ɪ l m oː ʁ ə,"['illmore', 'ilmore']"
2334,ɪ l m ʁ ɛ ɟ ɪ s z øː ɐ,"['ilmregisseure', 'ilmregisseur']"
2335,ɪ l n̩,"['illen', 'ileen']"
2336,ɪ l s,"['ills', 'ils']"
2337,ɪ l ts,"['ilds', 'ilz']"
2338,ɪ l ɐ,"['iller', 'illar']"
2339,ɪ l ɐ s,"['illers', 'ilers']"
2340,ɪ l ɔ,"['ilo', 'illow']"
2341,ɪ l ə,"['illae', 'ille']"
2342,ɪ l ə t,"['illet', 'ilet']"
2343,ɪ l ɛ n ɪ ʊ m f a l kʰ n̩,"['illenniumfalken', 'illeniumfalken']"
2344,ɪ l ɛ ʁ ɪ,"['illary', 'ilary']"
2345,ɪ l ɪ ç,"['ilig', 'ilich']"
2346,ɪ m,"['im', 'imm', 'iam']"
2347,ɪ m aː ɐ,"['eymar', 'imar']"
2348,ɪ m iː,"['imi', 'immie']"
2349,ɪ m s,"['imms', 'ims']"
2350,ɪ m t,"['imt', 'immt']"
2351,ɪ m ə,"['ime', 'imme']"
2352,ɪ m ɪ,"['imi', 'immy']"
2353,ɪ m ɪ k,"['immig', 'imik']"
2354,ɪ n,"['in', 'inn']"
2355,ɪ n a,"['inna', 'ina']"
2356,ɪ n d l̩,"['indl', 'indel']"
2357,ɪ n d ɪ,"['indi', 'indy']"
2358,ɪ n iː,"['inie', 'innie']"
2359,ɪ n j a,"['inja', 'inha']"
2360,ɪ n n̩,"['inen', 'innen']"
2361,ɪ n s,"['ins', 'ince']"
2362,ɪ n t h ɔ ʁ s t,"['indhorst', 'indthorst']"
2363,ɪ n t ʁ ə s a n t,"['interessant', 'interessante']"
2364,ɪ n ts ə,"['inze', 'intze']"
2365,ɪ n tʰ ɐ,"['inther', 'inter']"
2366,ɪ n tʰ ɐ n,"['interen', 'intern']"
2367,ɪ n tʰ ə ɡ ʁ iː ʁ t,"['integriert', 'interniert']"
2368,ɪ n tʰ ɛ n z iː f ɐ,"['intensiver', 'intensivere']"
2369,ɪ n z ɛ ts n̩,"['insetzen', 'insätzen']"
2370,ɪ n ɐ,"['inner', 'iner', 'igener']"
2371,ɪ n ə,"['inne', 'ine', 'igne']"
2372,ɪ n ə s,"['ines', 'uinness']"
2373,ɪ n ɪ ç,"['innig', 'innich', 'inich']"
2374,ɪ p,"['ip', 'ipp']"
2375,ɪ p s,"['ipps', 'ips', 'ibbs']"
2376,ɪ pʰ ɪ,"['ipi', 'ippi']"
2378,ɪ s k j ɔ cʰ ɛ,"['iskjockey', 'iscjockey']"
2379,ɪ s k ɔ,"['isco', 'isko']"
2380,ɪ s k ɔ ɡ ʁ a f iː,"['iskographie', 'iskografie']"
2381,ɪ s m a ʁ k,"['ismark', 'ismarck']"
2382,ɪ s ɪ ɔ n aː ɐ,"['issionar', 'issionare']"
2383,ɪ t l ə,"['itle', 'ittle']"
2384,ɪ t m a n,"['ittmann', 'idmann']"
2385,ɪ t s,"['itts', 'its']"
2386,ɪ t ʃ ɐ,"['itcher', 'itscher']"
2387,ɪ ts,"['itts', 'itz', 'iz']"
2388,ɪ ts a,"['izza', 'iza']"
2389,ɪ ts n̩,"['izen', 'itzen']"
2390,ɪ ts ɪ,"['itzi', 'izzy']"
2391,ɪ tʰ a,"['ita', 'itta']"
2392,ɪ tʰ aw,"['ittau', 'itau']"
2393,ɪ tʰ l̩,"['itel', 'iertel', 'ittel']"
2394,ɪ tʰ l̩ n,"['iteln', 'itteln']"
2395,ɪ tʰ l̩ s,"['iertels', 'itels', 'ittels']"
2396,ɪ tʰ n̩,"['itten', 'iten', 'irten']"
2397,ɪ tʰ ɔ ʁ f,"['itorf', 'ittorf']"
2398,ɪ tʰ ə,"['itte', 'ite']"
2400,ɪ tʰ ɪ,"['itty', 'irty', 'ity']"
2401,ɪ tʰ ɪ ç,"['ittich', 'ittig']"
2402,ɪ v a,"['iva', 'iwaee']"
2403,ɪ v aː,"['izwa', 'iwaee']"
2404,ɪ v oː ɐ s,"['ivorce', 'ivors']"
2405,ɪ v ɪ,"['iwi', 'ivi']"
2406,ɪ z aː ɐ,"['isar', 'iesar']"
2407,ɪ ç a,"['ichail', 'icha']"
2408,ɪ ç l̩,"['ichele', 'ichel']"
2409,ɪ ç n̩,"['ichen', 'itchen']"
2410,ɪ ç tʰ n̩,"['chichten', 'ichten']"
2411,ɪ ç tʰ n̩ ʃ t aj n,"['ichtenstein', 'iechtenstein']"
2412,ɪ ç ɐ,"['icher', 'itcher']"
2413,ɪ ç ɔ l s,"['ichols', 'icholls']"
2414,ɪ ç ə n ɐ,"['itchener', 'ichener']"
2415,ɪ ŋ,"['eeing', 'ying', 'ing']"
2416,ɪ ŋ k,"['ink', 'inck']"
2417,ɪ ŋ k l ɐ,"['inckler', 'inkler']"
2418,ɪ ŋ kʰ ə,"['incke', 'inke']"
2419,ɪ ŋ l̩,"['ingle', 'ingel']"
2420,ɪ ɐ,"['ier', 'igher']"
2422,ɪ ɔ ɡ ʁ a f iː,"['iographie', 'iografie']"
2423,ɪ ɔ ɡ ʁ a f iː n,"['iographin', 'iografien']"
2424,ɪ ɟ ɪ,"['iggy', 'igi']"
2426,ɪ ɡ ɐ,"['iger', 'igger']"
2427,ɪ ɡ ɔ,"['igo', 'igot']"
2428,ɪ ɡ ɔ t,"['igot', 'iggott']"
2429,ɪ ɪ,"['ii', 'iley']"
2430,ɪ ʁ,"['ir', 'irr']"
2431,ɪ ʁ eː ʊ s,"['iräus', 'ircus']"
2432,ɪ ʁ k ʃ t ɔ f,"['irkstoffe', 'irkstoff']"
2433,ɪ ʁ kʰ l̩,"['irkel', 'ircle']"
2434,ɪ ʁ kʰ ə,"['irke', 'ierke']"
2435,ɪ ʁ t,"['irt', 'irth', 'ird']"
2436,ɪ ʁ t s,"['irds', 'irts', 'irths']"
2437,ɪ ʁ v aː n a,"['irvana', 'irwana']"
2438,ɪ ʁ ç,"['irch', 'ierch']"
2439,ɪ ʁ ɛ k t,"['irekt', 'irect']"
2440,ɪ ʁ ɛ k tʰ oː ɐ,"['irector', 'irektor']"
2441,ɪ ʁ ɛ k tʰ oː ɐ s,"['irectors', 'irektors']"
2442,ɪ ʁ ʃ,"['iersch', 'irsch']"
2443,ɪ ʊ,"['iew', 'iu']"
2444,ɲ,"['nlet', 'nge']"
2447,ʁ a,"['ra', 'hra']"
2448,ʁ a d ɪ ts ɪ oː n s k l ʊ p,"['raditionsklub', 'raditionsclub']"
2449,ʁ a f,"['raff', 'raph']"
2450,ʁ a f t,"['raft', 'rafft']"
2451,ʁ a f t ʃ t ɔ f,"['raftstoff', 'raftstoffe']"
2452,ʁ a f ɪ k,"['raphik', 'raffic']"
2453,ʁ a k s,"['rax', 'racks']"
2454,ʁ a kʰ n̩ b ʊ ʁ k,"['rackenburg', 'rakenburg']"
2455,ʁ a m,"['ramm', 'ram']"
2456,ʁ a m aː tʰ ɪ k,"['ramatic', 'ramatik']"
2457,ʁ a m ɪ s,"['rammis', 'rammys']"
2458,ʁ a n t,"['rand', 'randt', 'rant']"
2459,ʁ a n ɪ kʰ a n,"['rannigan', 'ranigan']"
2460,ʁ a s ɪ,"['rassi', 'racy']"
2461,ʁ a t,"['rath', 'rad', 'ratt']"
2462,ʁ a ts,"['ratz', 'raz']"
2463,ʁ a ts ɐ,"['ratzer', 'razer']"
2464,ʁ a v uː ɐ,"['ravour', 'ravur']"
2465,ʁ a x,"['rach', 'rag']"
2466,ʁ a ŋ k s,"['ranks', 'rances']"
2467,ʁ a ŋ kʰ n̩,"['ranken', 'chranken']"
2468,ʁ a ŋ kʰ ɔ,"['ranko', 'ranco']"
2469,ʁ a ŋ kʰ ɔ n iː a,"['rankonia', 'ranconia']"
2470,ʁ a ŋ kʰ ə,"['ranke', 'chranke', 'rancke']"
2471,ʁ a ŋ n̩,"['ranchen', 'rangen']"
2472,ʁ a ɡ n,"['ragen', 'ragn']"
2473,ʁ a ɲ øː ɐ,"['rrangeure', 'rrangeur']"
2474,ʁ a ʁ t,"['rhard', 'rhardt']"
2475,ʁ aj,"['roye', 'rei']"
2476,ʁ aj b ʊ ʁ k,"['reiburg', 'raiburg']"
2477,ʁ aj l ə,"['reile', 'raile']"
2478,ʁ aj n,"['rein', 'rain']"
2479,ʁ aj n ɐ,"['reiner', 'rainer']"
2480,ʁ aj n̩,"['reien', 'reihen']"
2481,ʁ aj s,"['raice', 'reis']"
2482,ʁ aj s t,"['reißt', 'reist']"
2483,ʁ aj s ɪ ç j eː ʁ ɪ ɡ n̩,"['reißigjährigen', 'reissigjährigen']"
2484,ʁ aj t,"['reight', 'right', 'reiht']"
2485,ʁ aj ts n̩,"['reizehn', 'reizen']"
2486,ʁ aj z n̩,"['raisen', 'reisen']"
2487,ʁ aj ç,"['reich', 'reig']"
2488,ʁ aj ç n̩,"['reichen', 'rreichen']"
2489,ʁ aj ç t,"['reicht', 'rreicht']"
2490,ʁ aj ç tʰ n̩,"['rreichten', 'reichten']"
2491,ʁ aj ɐ,"['reyer', 'reier']"
2492,ʁ aj ʃ t a t,"['reistatt', 'reistadt']"
2493,ʁ aw n,"['raun', 'rown']"
2494,ʁ aw n ə,"['raune', 'rowne']"
2495,ʁ aː f,"['raf', 'raph']"
2496,ʁ aː f n̩,"['raphen', 'rafen']"
2497,ʁ aː k,"['rrak', 'rag']"
2498,ʁ aː l,"['rahl', 'ral']"
2499,ʁ aː m,"['ram', 'raham']"
2500,ʁ aː s,"['rass', 'raß']"
2501,ʁ b n̩,"['cherben', 'rben']"
2502,ʁ d n̩,"['rden', 'rdens']"
2503,ʁ eː b n̩,"['räben', 'reben']"
2504,ʁ eː b ɐ,"['reber', 'rheber', 'räber']"
2505,ʁ eː k,"['reg', 'reek']"
2506,ʁ eː l,"['rel', 'rehl']"
2507,ʁ eː m,"['rem', 'rehm', 'reme']"
2508,ʁ eː m ɐ,"['rämer', 'remer']"
2509,ʁ eː m ə,"['rehme', 'reme']"
2510,ʁ eː n a,"['rena', 'rehna']"
2511,ʁ eː n̩,"['rähen', 'reen', 'rehen']"
2512,ʁ eː t,"['rät', 'red']"
2513,ʁ eː z ə,"['räse', 'reese', 'rehse']"
2514,ʁ eː ɐ,"['reher', 'reer']"
2515,ʁ eː ɡ ɐ,"['räger', 'rreger', 'reger']"
2516,ʁ eː ɡ ɐ s,"['rägers', 'regers']"
2517,ʁ eː ɡ ʊ ŋ,"['rregung', 'rägung']"
2518,ʁ eː ʁ ɪ ç tʰ ʊ ŋ,"['rehrichtung', 'rrichtung']"
2520,ʁ iː,"['rie', 'ri', 'rnie']"
2521,ʁ iː a,"['ria', 'riah']"
2522,ʁ iː d ə,"['ride', 'riede']"
2523,ʁ iː d ʁ ɪ ç s t aː l,"['riedrichstal', 'riedrichsthal']"
2524,ʁ iː m,"['rim', 'rnim']"
2525,ʁ iː n,"['rien', 'reen']"
2526,ʁ iː n s,"['rins', 'riens', 'reens']"
2527,ʁ iː s,"['ris', 'ries', 'hris']"
2528,ʁ iː t ɡ ə,"['ridge', 'rridge']"
2529,ʁ iː tʰ n̩,"['riten', 'rieten']"
2530,ʁ iː z n̩,"['risen', 'riesen']"
2531,ʁ iː z ə,"['rise', 'riese']"
2532,ʁ iː ɐ,"['reyr', 'rier']"
2533,ʁ k,"['rc', 'resque']"
2534,ʁ kʰ a d iː a,"['rcadia', 'rkadia']"
2536,ʁ kʰ aː d ə,"['rkade', 'rcade']"
2537,ʁ kʰ ɐ,"['roker', 'rker']"
2538,ʁ m̩,"['rem', 'hrem']"
2539,ʁ n,"['reen', 'ngern']"
2540,ʁ n ɐ,"['hrner', 'rner']"
2541,ʁ n̩ b ɛ ʁ k,"['rähenberg', 'renberg']"
2542,ʁ oː k,"['rog', 'rok']"
2543,ʁ oː m a ʃ t ɔ f,"['romastoff', 'romastoffe']"
